index,ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,country_clean
81,37,Auburn,18264.0,Carsen McFadden,Junior,Fairview,Texas,Lovejoy HS,,"5'8""",Guard,24,https://www.auburntigers.com/sports/womens-basketball/roster/carsen-mcfadden/18264,2022-23,AL,SEC,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Lovejoy HS,"FAIRVIEW, TEXAS",TX,USA
82,37,Auburn,18274.0,Kharyssa Richardson,Freshman,Douglasville,Georgia,New Manchester HS,,"6'2""",Forward,33,https://www.auburntigers.com/sports/womens-basketball/roster/kharyssa-richardson/18274,2022-23,AL,SEC,I,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,0,New Manchester HS,"DOUGLASVILLE, GA",GA,USA
83,37,Auburn,18262.0,Precious Johnson,Junior,Baytown,Texas,Sterling HS,Texas,"6'5""",Center,51,https://www.auburntigers.com/sports/womens-basketball/roster/precious-johnson/18262,2022-23,AL,SEC,I,6.0,5.0,77.0,CENTER,,CENTER,Junior,0,Sterling HS,"BAYTOWN, TEXAS",TX,USA
84,796,Wisconsin,11096.0,Savannah White,Freshman,St. Paul,Minn,DeLaSalle,,"6'2""",Forward,2,https://www.uwbadgers.com/sports/womens-basketball/roster/savannah-white/11096,2022-23,WI,Big Ten,I,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,0,DeLaSalle,"ST PAUL, MINN",MN,USA
85,796,Wisconsin,11073.0,Brooke Schramek,Junior,Naperville,Illinois,Benet Academy,,"6'0""",Guard,3,https://www.uwbadgers.com/sports/womens-basketball/roster/brooke-schramek/11073,2022-23,WI,Big Ten,I,6.0,0.0,72.0,GUARD,,GUARD,Junior,0,Benet Academy,"NAPERVILLE, ILLINOIS",IL,USA
86,796,Wisconsin,11077.0,Lily Krahn,Freshman,Prairie du Chien,Wis,Prairie du Chien,,"5'10""",Guard,4,https://www.uwbadgers.com/sports/womens-basketball/roster/lily-krahn/11077,2022-23,WI,Big Ten,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,Prairie du Chien,"PRAIRIE DU CHIEN, WIS",WI,USA
87,796,Wisconsin,11072.0,Julie Pospisilova,Senior,Prague,Czech Republic,Gymnasium Jaroslava Seiferta,,"6'0""",Guard,5,https://www.uwbadgers.com/sports/womens-basketball/roster/julie-pospisilova/11072,2022-23,WI,Big Ten,I,6.0,0.0,72.0,GUARD,,GUARD,Senior,0,Gymnasium Jaroslava Seiferta,"PRAGUE, CZECH REPUBLIC",,CZECH REPUBLIC
88,796,Wisconsin,11067.0,Halle Douglass,Junior,Lake Forest,Ill,Lake Forest,,"6'1""",Guard,10,https://www.uwbadgers.com/sports/womens-basketball/roster/halle-douglass/11067,2022-23,WI,Big Ten,I,6.0,1.0,73.0,GUARD,,GUARD,Junior,0,Lake Forest,"LAKE FOREST, ILL",IL,USA
89,796,Wisconsin,11076.0,Maty Wilke,Redshirt Freshman,Beaver Dam,Wis,Beaver Dam,,"5'10""",Guard,11,https://www.uwbadgers.com/sports/womens-basketball/roster/maty-wilke/11076,2022-23,WI,Big Ten,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,1,Beaver Dam,"BEAVER DAM, WIS",WI,USA
90,796,Wisconsin,11097.0,Avery LaBarbera,Graduate Student,Harrison,NY.,Harrison,Holy Cross,"5'6""",Guard,12,https://www.uwbadgers.com/sports/womens-basketball/roster/avery-labarbera/11097,2022-23,WI,Big Ten,I,5.0,6.0,66.0,GUARD,,GUARD,Graduate Student,0,Harrison,"HARRISON, NY",NY,USA
91,796,Wisconsin,11101.0,Ronnie Porter,Freshman,St. Paul,Minn,Como Park,,"5'4""",Guard,13,https://www.uwbadgers.com/sports/womens-basketball/roster/ronnie-porter/11101,2022-23,WI,Big Ten,I,5.0,4.0,64.0,GUARD,,GUARD,Freshman,0,Como Park,"ST PAUL, MINN",MN,USA
92,796,Wisconsin,11069.0,Krystyna Ellew,Sophomore,Chicago,Ill,Taft,,"5'10""",Guard,14,https://www.uwbadgers.com/sports/womens-basketball/roster/krystyna-ellew/11069,2022-23,WI,Big Ten,I,5.0,10.0,70.0,GUARD,,GUARD,Sophomore,0,Taft,"CHICAGO, ILL",IL,USA
93,796,Wisconsin,11095.0,Sania Copeland,Freshman,Kansas City,Kan,Olathe North,,"5'7""",Guard,15,https://www.uwbadgers.com/sports/womens-basketball/roster/sania-copeland/11095,2022-23,WI,Big Ten,I,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Olathe North,"KANSAS CITY, KAN",KS,USA
94,796,Wisconsin,11075.0,Sacia Vanderpool,Redshirt Freshman,Byron,Minn,Byron,,"6'4""",Forward,20,https://www.uwbadgers.com/sports/womens-basketball/roster/sacia-vanderpool/11075,2022-23,WI,Big Ten,I,6.0,4.0,76.0,FORWARD,,FORWARD,Freshman,1,Byron,"BYRON, MINN",MN,USA
95,796,Wisconsin,11099.0,Tessa Towers,Freshman,Batavia,Ill,Batavia,,"6'5""",Center,22,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-towers/11099,2022-23,WI,Big Ten,I,6.0,5.0,77.0,CENTER,,CENTER,Freshman,0,Batavia,"BATAVIA, ILL",IL,USA
96,796,Wisconsin,11071.0,Natalie Leuzinger,Junior,Monroe,Wis,Black Hawk,,"5'8""",Guard,24,https://www.uwbadgers.com/sports/womens-basketball/roster/natalie-leuzinger/11071,2022-23,WI,Big Ten,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Black Hawk,"MONROE, WIS",WI,USA
97,796,Wisconsin,11100.0,Serah Williams,Freshman,Brooklyn,NY.,Niagara Prep,,"6'4""",Forward,25,https://www.uwbadgers.com/sports/womens-basketball/roster/serah-williams/11100,2022-23,WI,Big Ten,I,6.0,4.0,76.0,FORWARD,,FORWARD,Freshman,0,Niagara Prep,"BROOKLYN, NY",NY,USA
98,796,Wisconsin,11070.0,Sydney Hilliard,Senior,Monroe,Wis,Monroe,,"5'11""",Guard,30,https://www.uwbadgers.com/sports/womens-basketball/roster/sydney-hilliard/11070,2022-23,WI,Big Ten,I,5.0,11.0,71.0,GUARD,,GUARD,Senior,0,Monroe,"MONROE, WIS",WI,USA
99,796,Wisconsin,11074.0,Sara Stapleton,Senior,Blaine,Minn,Centennial,,"6'3""",Forward/Center,41,https://www.uwbadgers.com/sports/womens-basketball/roster/sara-stapleton/11074,2022-23,WI,Big Ten,I,6.0,3.0,75.0,FORWARD,CENTER,FORWARD/CENTER,Senior,0,Centennial,"BLAINE, MINN",MN,USA
100,796,Wisconsin,11102.0,Mary Ferrito,Freshman,Plain City,Ohio,Jonathan Alder,,"5'10""",Guard,44,https://www.uwbadgers.com/sports/womens-basketball/roster/mary-ferrito/11102,2022-23,WI,Big Ten,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,Jonathan Alder,"PLAIN CITY, OHIO",OH,USA
101,67,Boston College,14887.0,Kaylah Ivey,Junior,Forestville,Maryland,Riverdale Baptist School,,"5'8""",G,2,https://www.bceagles.com/sports/womens-basketball/roster/kaylah-ivey/14887,2022-23,MA,ACC,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Riverdale Baptist School,"FORESTVILLE, MD",MD,USA
102,67,Boston College,14976.0,Ava McGee,Freshman,Washington,DC.,Maret,,"5'10""",Guard,3,https://www.bceagles.com/sports/womens-basketball/roster/ava-mcgee/14976,2022-23,MA,ACC,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,Maret,"WASHINGTON, DC",DC,USA
103,67,Boston College,14889.0,JoJo Lacey,Junior,Douglassville,Pennsylvania,Westtown H.S.,,"6'1""",G/F,4,https://www.bceagles.com/sports/womens-basketball/roster/jojo-lacey/14889,2022-23,MA,ACC,I,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Westtown H.S.,"DOUGLASSVILLE, PA",PA,USA
104,67,Boston College,14886.0,Maria Gakdeng,Sophomore,Lanham,Maryland,New Hope Academy,,"6'3""",F/C,5,https://www.bceagles.com/sports/womens-basketball/roster/maria-gakdeng/14886,2022-23,MA,ACC,I,6.0,3.0,75.0,FORWARD,CENTER,FORWARD/CENTER,Sophomore,0,New Hope Academy,"LANHAM, MD",MD,USA
105,67,Boston College,14890.0,Ally VanTimmeren,Sophomore,Allendale,Mich,Jenison,,"6'2""",Forward,12,https://www.bceagles.com/sports/womens-basketball/roster/ally-vantimmeren/14890,2022-23,MA,ACC,I,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,Jenison,"ALLENDALE, MICH",MI,USA
106,67,Boston College,14973.0,Kayla Lezama,Freshman,Boston,Mass,Nobles & Greenough,,"5'11""",Guard,14,https://www.bceagles.com/sports/womens-basketball/roster/kayla-lezama/14973,2022-23,MA,ACC,I,5.0,11.0,71.0,GUARD,,GUARD,Freshman,0,Nobles & Greenough,"BOSTON, MASS",MA,USA
107,67,Boston College,14975.0,Taina Mair,Freshman,Boston,Mass,Brooks,,"5'9""",Guard,20,https://www.bceagles.com/sports/womens-basketball/roster/taina-mair/14975,2022-23,MA,ACC,I,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Brooks,"BOSTON, MASS",MA,USA
108,67,Boston College,14885.0,Andrea Daley,Sophomore,Miami,Fla,Miami Country Day,,"6'0""",G,21,https://www.bceagles.com/sports/womens-basketball/roster/andrea-daley/14885,2022-23,MA,ACC,I,6.0,0.0,72.0,GUARD,,GUARD,Sophomore,0,Miami Country Day,"MIAMI, FLA",FL,USA
109,67,Boston College,14891.0,Dontavia Waggoner,Junior,Nashville,Tenn,The Ensworth School,,"6'0""",G,24,https://www.bceagles.com/sports/womens-basketball/roster/dontavia-waggoner/14891,2022-23,MA,ACC,I,6.0,0.0,72.0,GUARD,,GUARD,Junior,0,The Ensworth School,"NASHVILLE, TENN",TN,USA
110,67,Boston College,14977.0,T'Yana Todd,Freshman,Vaughan,"Ontario, Canada",IMG Academy,,"6'0""",Guard,30,https://www.bceagles.com/sports/womens-basketball/roster/t-yana-todd/14977,2022-23,MA,ACC,I,6.0,0.0,72.0,GUARD,,GUARD,Freshman,0,IMG Academy,"VAUGHAN, ONTARIO, CANADA",,CANADA
111,67,Boston College,14974.0,Ally Carman,Freshman,Barnegat,NJ.,Red Bank Catholic,,"6'5""",Center,43,https://www.bceagles.com/sports/womens-basketball/roster/ally-carman/14974,2022-23,MA,ACC,I,6.0,5.0,77.0,CENTER,,CENTER,Freshman,0,Red Bank Catholic,"BARNEGAT, NJ",NJ,USA
112,67,Boston College,14888.0,Akunna Konkwo,Redshirt Sophomore,Alexandria,Virginia,Bishop Ireton,,"6'2""",C,44,https://www.bceagles.com/sports/womens-basketball/roster/akunna-konkwo/14888,2022-23,MA,ACC,I,6.0,2.0,74.0,CENTER,,CENTER,Sophomore,1,Bishop Ireton,"ALEXANDRIA, VA",VA,USA
113,528,Oregon State,,Shalexxus Aaron,R-Jr.,Apple Valley,Calif,Martin Luther King Jr. HS,,06-Jan,Guard,0,https://osubeavers.com/sports/womens-basketball/roster/shalexxus-aaron/9275,2022-23,OR,Pac-12,I,6.0,1.0,73.0,GUARD,,GUARD,Junior,1,Martin Luther King Jr. HS,"APPLE VALLEY, CALIF",CA,USA
114,528,Oregon State,,Bendu Yeaney,R-Sr.,Portland,Ore,St. Mary's Academy,,05-Oct,Guard,1,https://osubeavers.com/sports/womens-basketball/roster/bendu-yeaney/92744,2022-23,OR,Pac-12,I,5.0,10.0,70.0,GUARD,,GUARD,Senior,1,St. Mary's Academy,"PORTLAND, ORE",OR,USA
115,528,Oregon State,,Lily Hansford,Fr.,DePere,Wisc,Appleton East,,06-Feb,Guard,2,https://osubeavers.com/sports/womens-basketball/roster/lily-hansford/9273,2022-23,OR,Pac-12,I,6.0,2.0,74.0,GUARD,,GUARD,Freshman,0,Appleton East,"DEPERE, WISC",WI,USA
116,528,Oregon State,,Noelle Mannen,R-Jr.,North Plains,Ore,Valley Catholic HS,,05-Jun,Guard,4,https://osubeavers.com/sports/womens-basketball/roster/noelle-mannen/9266,2022-23,OR,Pac-12,I,5.0,6.0,66.0,GUARD,,GUARD,Junior,1,Valley Catholic HS,"NORTH PLAINS, ORE",OR,USA
117,528,Oregon State,,AJ Marotte,So.,Austin,Texas,Vista Ridge HS,,06-Jan,Guard,11,https://osubeavers.com/sports/womens-basketball/roster/aj-marotte/9267,2022-23,OR,Pac-12,I,6.0,1.0,73.0,GUARD,,GUARD,Sophomore,0,Vista Ridge HS,"AUSTIN, TEXAS",TX,USA
118,528,Oregon State,,Jelena Mitrovic,R-So.,Novi Sad,Serbia,,,06-Sep,Forward/Center,12,https://osubeavers.com/sports/womens-basketball/roster/jelena-mitrovic/9268,2022-23,OR,Pac-12,I,6.0,9.0,81.0,FORWARD,CENTER,FORWARD/CENTER,Sophomore,1,,"NOVI SAD, SERBIA",,SERBIA
119,528,Oregon State,,Raegan Beers,Fr.,Littleton,Colo,Valor Christian,,06-Apr,Forward,15,https://osubeavers.com/sports/womens-basketball/roster/raegan-beers/9270,2022-23,OR,Pac-12,I,6.0,4.0,76.0,FORWARD,,FORWARD,Freshman,0,Valor Christian,"LITTLETON, COLO",CO,USA
120,528,Oregon State,,Talia von Oelhoffen,So.,Pasco,Wash,Chiawana HS,,05-Nov,Guard,22,https://osubeavers.com/sports/womens-basketball/roster/talia-von%20oelhoffen/9269,2022-23,OR,Pac-12,I,5.0,11.0,71.0,GUARD,,GUARD,Sophomore,0,Chiawana HS,"PASCO, WASH",WA,USA
121,528,Oregon State,,Adlee Blacklock,Fr.,Lubbock,Texas,Lubbock Cooper,,6-0,Guard,24,https://osubeavers.com/sports/womens-basketball/roster/adlee-blacklock/9271,2022-23,OR,Pac-12,I,6.0,0.0,72.0,GUARD,,GUARD,Freshman,0,Lubbock Cooper,"LUBBOCK, TEXAS",TX,USA
122,528,Oregon State,,Timea Gardiner,Fr.,Ogden,Utah,Fremont,,06-Mar,Forward,30,https://osubeavers.com/sports/womens-basketball/roster/timea-gardiner/9272,2022-23,OR,Pac-12,I,6.0,3.0,75.0,FORWARD,,FORWARD,Freshman,0,Fremont,"OGDEN, UTAH",UT,USA
123,528,Oregon State,,Martha Pietsch,Fr.,Berlin,Germany,,,05-May,Guard,31,https://osubeavers.com/sports/womens-basketball/roster/martha-pietsch/9276,2022-23,OR,Pac-12,I,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,,"BERLIN, GERMANY",,GERMANY
124,14927,Belmont,3333.0,Tuti Jones,Junior,Troy,Ala,Charles Henderson HS,,"5'7""",Guard,0,https://www.belmontbruins.com/sports/womens-basketball/roster/tuti-jones/3333,2022-23,TN,MVC,I,5.0,7.0,67.0,GUARD,,GUARD,Junior,0,Charles Henderson HS,"TROY, ALA",AL,USA
125,14927,Belmont,3328.0,Madison Bartley,Junior,Kettering,Ohio,Kettering Fairmont HS,,"6'3""",Forward,3,https://www.belmontbruins.com/sports/womens-basketball/roster/madison-bartley/3328,2022-23,TN,MVC,I,6.0,3.0,75.0,FORWARD,,FORWARD,Junior,0,Kettering Fairmont HS,"KETTERING, OHIO",OH,USA
126,14927,Belmont,3331.0,Brooke Highmark,Freshman,St. Louis,Missouri,Westminster Christian Academy,,"5'8""",Guard,4,https://www.belmontbruins.com/sports/womens-basketball/roster/brooke-highmark/3331,2022-23,TN,MVC,I,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Westminster Christian Academy,"ST LOUIS, MO",MO,USA
127,14927,Belmont,3330.0,Sydni Harvey,Graduate Student,Nashville,Tenn,Brentwood Academy,South Florida,"5'10""",Guard,5,https://www.belmontbruins.com/sports/womens-basketball/roster/sydni-harvey/3330,2022-23,TN,MVC,I,5.0,10.0,70.0,GUARD,,GUARD,Graduate Student,0,Brentwood Academy,"NASHVILLE, TENN",TN,USA
128,14927,Belmont,3336.0,Blair Schoenwald,Junior,Brentwood,Tenn,Brentwood Academy,,"5'8""",Guard,10,https://www.belmontbruins.com/sports/womens-basketball/roster/blair-schoenwald/3336,2022-23,TN,MVC,I,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Brentwood Academy,"BRENTWOOD, TENN",TN,USA
129,14927,Belmont,3337.0,Destinee Wells,Junior,Lakeland,Tenn,Houston HS,,"5'6""",Guard,11,https://www.belmontbruins.com/sports/womens-basketball/roster/destinee-wells/3337,2022-23,TN,MVC,I,5.0,6.0,66.0,GUARD,,GUARD,Junior,0,Houston HS,"LAKELAND, TENN",TN,USA
130,14927,Belmont,3334.0,Kilyn McGuff,Sophomore,Columbus,Ohio,Bishop Watterson HS,,"6'0""",Guard,12,https://www.belmontbruins.com/sports/womens-basketball/roster/kilyn-mcguff/3334,2022-23,TN,MVC,I,6.0,0.0,72.0,GUARD,,GUARD,Sophomore,0,Bishop Watterson HS,"COLUMBUS, OHIO",OH,USA
131,14927,Belmont,3329.0,Kendal Cheesman,Sophomore,Tampa,Fla,H.B. Plant HS,Vanderbilt,"6'2""",Forward,14,https://www.belmontbruins.com/sports/womens-basketball/roster/kendal-cheesman/3329,2022-23,TN,MVC,I,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,H.B. Plant HS,"TAMPA, FLA",FL,USA
132,14927,Belmont,3335.0,Tessa Miller,Sophomore,Crossville,Tenn,Stone Memorial HS,,"6'2""",Forward,22,https://www.belmontbruins.com/sports/womens-basketball/roster/tessa-miller/3335,2022-23,TN,MVC,I,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,Stone Memorial HS,"CROSSVILLE, TENN",TN,USA
133,14927,Belmont,3327.0,Nikki Baird,Senior,Wheaton,Ill,Wheaton North HS,,"6'0""",Guard,23,https://www.belmontbruins.com/sports/womens-basketball/roster/nikki-baird/3327,2022-23,TN,MVC,I,6.0,0.0,72.0,GUARD,,GUARD,Senior,0,Wheaton North HS,"WHEATON, ILL",IL,USA
134,14927,Belmont,3332.0,Kate Hollifield,Freshman,Shelby,NC.,Shelby HS,,"5'10""",Guard,24,https://www.belmontbruins.com/sports/womens-basketball/roster/kate-hollifield/3332,2022-23,TN,MVC,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,Shelby HS,"SHELBY, NC",NC,USA
135,14927,Belmont,3326.0,Caroline Bachus,Freshman,Athens,Ala,Athens HS,,"6'2""",Forward,30,https://www.belmontbruins.com/sports/womens-basketball/roster/caroline-bachus/3326,2022-23,TN,MVC,I,6.0,2.0,74.0,FORWARD,,FORWARD,Freshman,0,Athens HS,"ATHENS, ALA",AL,USA
136,596,St. Bonaventure,4480.0,Breauna Ware,Freshman,Queens,NY.,Mary Louis Academy,,"5'8""",G,1,https://www.gobonnies.com/sports/womens-basketball/roster/breauna-ware/4480,2022-23,NY,Atlantic 10,I,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Mary Louis Academy,"QUEENS, NY",NY,USA
137,596,St. Bonaventure,4669.0,Nadechka Laccen,Junior,San Juan,Puerto Rico,Superior Vocational (Tyler JC),,"5'6""",Guard,2,https://www.gobonnies.com/sports/womens-basketball/roster/nadechka-laccen/4669,2022-23,NY,Atlantic 10,I,5.0,6.0,66.0,GUARD,,GUARD,Junior,0,Superior Vocational (Tyler JC),"SAN JUAN, PUERTO RICO",PR,USA
138,596,St. Bonaventure,4467.0,I'yanna Lops,Senior,Stamford,Conn,Trinity Catholic,Cal State Bakersfield,"6'3""",Forward,3,https://www.gobonnies.com/sports/womens-basketball/roster/i-yanna-lops/4467,2022-23,NY,Atlantic 10,I,6.0,3.0,75.0,FORWARD,,FORWARD,Senior,0,Trinity Catholic,"STAMFORD, CONN",CT,USA
139,596,St. Bonaventure,4466.0,Tianna Johnson,Junior,Peoria,Ill,Richwoods,New Mexico JC/Seward CC,"5'10""",Guard,10,https://www.gobonnies.com/sports/womens-basketball/roster/tianna-johnson/4466,2022-23,NY,Atlantic 10,I,5.0,10.0,70.0,GUARD,,GUARD,Junior,0,Richwoods,"PEORIA, ILL",IL,USA
140,596,St. Bonaventure,4483.0,Kirah Dandridge,Freshman,Richmond,Virginia,New Hope Academy,,"5'10""",G,11,https://www.gobonnies.com/sports/womens-basketball/roster/kirah-dandridge/4483,2022-23,NY,Atlantic 10,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,New Hope Academy,"RICHMOND, VA",VA,USA
141,596,St. Bonaventure,4468.0,Taylor Napper,Sophomore,Lorton,Virginia,St. John's College,,"6'0""",Forward,12,https://www.gobonnies.com/sports/womens-basketball/roster/taylor-napper/4468,2022-23,NY,Atlantic 10,I,6.0,0.0,72.0,FORWARD,,FORWARD,Sophomore,0,St. John's College,"LORTON, VA",VA,USA
142,596,St. Bonaventure,4465.0,Maddie Dziezgowski,Junior,Bethel Park,Pennsylvania,Bethel Park,,"5'10""",Guard/Forward,13,https://www.gobonnies.com/sports/womens-basketball/roster/maddie-dziezgowski/4465,2022-23,NY,Atlantic 10,I,5.0,10.0,70.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Bethel Park,"BETHEL PARK, PA",PA,USA
143,596,St. Bonaventure,4469.0,Nikki Oppenheimer,Graduate Student,Glenview,Ill,Montini Catholic,James Madison,"5'9""",Guard,14,https://www.gobonnies.com/sports/womens-basketball/roster/nikki-oppenheimer/4469,2022-23,NY,Atlantic 10,I,5.0,9.0,69.0,GUARD,,GUARD,Graduate Student,0,Montini Catholic,"GLENVIEW, ILL",IL,USA
144,596,St. Bonaventure,4470.0,Kaitlyn Parker,Redshirt Junior,Suitland,Maryland,Dr. Henry A. Wise,,"5'9""",Guard,22,https://www.gobonnies.com/sports/womens-basketball/roster/kaitlyn-parker/4470,2022-23,NY,Atlantic 10,I,5.0,9.0,69.0,GUARD,,GUARD,Junior,1,Dr. Henry A. Wise,"SUITLAND, MD",MD,USA
145,596,St. Bonaventure,4482.0,Aaniya Webb,Freshman,Omaha,Neb,Omaha Central,,"5'11""",G,23,https://www.gobonnies.com/sports/womens-basketball/roster/aaniya-webb/4482,2022-23,NY,Atlantic 10,I,5.0,11.0,71.0,GUARD,,GUARD,Freshman,0,Omaha Central,"OMAHA, NEB",NE,USA
146,596,St. Bonaventure,4484.0,Payton Fields,Junior,El Paso,Texas,Pebble Hills,Western Nebraska CC,"6'0""",G,24,https://www.gobonnies.com/sports/womens-basketball/roster/payton-fields/4484,2022-23,NY,Atlantic 10,I,6.0,0.0,72.0,GUARD,,GUARD,Junior,0,Pebble Hills,"EL PASO, TEXAS",TX,USA
147,596,St. Bonaventure,4464.0,Claire Cody,Redshirt Junior,Carmel,NY.,Carmel,,"5'11""",Forward,33,https://www.gobonnies.com/sports/womens-basketball/roster/claire-cody/4464,2022-23,NY,Atlantic 10,I,5.0,11.0,71.0,FORWARD,,FORWARD,Junior,1,Carmel,"CARMEL, NY",NY,USA
148,596,St. Bonaventure,4481.0,Flera Vinerte,Junior,Riga,Latvia,New Hope Academy,San Diego State,"6'2""",F,55,https://www.gobonnies.com/sports/womens-basketball/roster/flera-vinerte/4481,2022-23,NY,Atlantic 10,I,6.0,2.0,74.0,FORWARD,,FORWARD,Junior,0,New Hope Academy,"RIGA, LATVIA",,LATVIA
149,107,California,21376.0,Ugonne (Michelle) Onyiah,Jr.,Eastvale,Calif,Eleanor Roosevelt High School,,"6'3""",Forward,0,https://www.calbears.com/sports/womens-basketball/roster/ugonne-michelle-onyiah/21376,2022-23,CA,Pac-12,I,6.0,3.0,75.0,FORWARD,,FORWARD,Junior,0,Eleanor Roosevelt High School,"EASTVALE, CALIF",CA,USA
150,107,California,21374.0,Leilani McIntosh,Sr.,Phoenix,Ariz,Xavier College Preparatory,,"5'5""",Guard,1,https://www.calbears.com/sports/womens-basketball/roster/leilani-mcintosh/21374,2022-23,CA,Pac-12,I,5.0,5.0,65.0,GUARD,,GUARD,Senior,0,Xavier College Preparatory,"PHOENIX, ARIZ",AZ,USA
151,107,California,21380.0,Amaya Bonner,Fr.,Fremont,Calif,Bishop O'Dowd HS,,"6'0""",Guard,2,https://www.calbears.com/sports/womens-basketball/roster/amaya-bonner/21380,2022-23,CA,Pac-12,I,6.0,0.0,72.0,GUARD,,GUARD,Freshman,0,Bishop O'Dowd HS,"FREMONT, CALIF",CA,USA
152,107,California,21396.0,Bella Stevens,Fr.,Santa Cruz,Calif,Santa Cruz HS,,"5'10""",Guard,3,https://www.calbears.com/sports/womens-basketball/roster/bella-stevens/21396,2022-23,CA,Pac-12,I,5.0,10.0,70.0,GUARD,,GUARD,Freshman,0,Santa Cruz HS,"SANTA CRUZ, CALIF",CA,USA
153,107,California,21377.0,Karisma Ortiz,Gr.,San Jose,California,Archbishop Mitty,,"6'0""",Guard,4,https://www.calbears.com/sports/womens-basketball/roster/karisma-ortiz/21377,2022-23,CA,Pac-12,I,6.0,0.0,72.0,GUARD,,GUARD,Graduate Student,0,Archbishop Mitty,"SAN JOSE, CA",CA,USA
154,107,California,21379.0,Claudia Langarita,So.,Barcelona,Spain,Segle XXI,,"6'4""",Forward,5,https://www.calbears.com/sports/womens-basketball/roster/claudia-langarita/21379,2022-23,CA,Pac-12,I,6.0,4.0,76.0,FORWARD,,FORWARD,Sophomore,0,Segle XXI,"BARCELONA, SPAIN",,SPAIN
155,107,California,21367.0,Jadyn Bush,Gr.,Federal Way,Wash,Bishop Blanchet High School,,"5'11""",Forward,12,https://www.calbears.com/sports/womens-basketball/roster/jadyn-bush/21367,2022-23,CA,Pac-12,I,5.0,11.0,71.0,FORWARD,,FORWARD,Graduate Student,0,Bishop Blanchet High School,"FEDERAL WAY, WASH",WA,USA
156,107,California,21369.0,Alma Elsnitz,Jr.,Stockholm,Sweden,Lulea Basketgymnasium,,"5'11""",Guard,14,https://www.calbears.com/sports/womens-basketball/roster/alma-elsnitz/21369,2022-23,CA,Pac-12,I,5.0,11.0,71.0,GUARD,,GUARD,Junior,0,Lulea Basketgymnasium,"STOCKHOLM, SWEDEN",,SWEDEN
157,107,California,21381.0,Kemery Martín,R-So.,Sandy,Utah,Corner Canyon HS,,"6'0""",Guard,15,https://www.calbears.com/sports/womens-basketball/roster/kemery-mart-n/21381,2022-23,CA,Pac-12,I,6.0,0.0,72.0,GUARD,,GUARD,Sophomore,1,Corner Canyon HS,"SANDY, UTAH",UT,USA
158,107,California,21373.0,Mia Mastrov,So.,Lafayette,Calif,Miramonte High School,,"5'11""",Guard,21,https://www.calbears.com/sports/womens-basketball/roster/mia-mastrov/21373,2022-23,CA,Pac-12,I,5.0,11.0,71.0,GUARD,,GUARD,Sophomore,0,Miramonte High School,"LAFAYETTE, CALIF",CA,USA
159,107,California,21372.0,Evelien Lutje Schipholt,Sr.,The Hague,the Netherlands,Caland Lyceum,,"6'2""",Forward,24,https://www.calbears.com/sports/womens-basketball/roster/evelien-lutje-schipholt/21372,2022-23,CA,Pac-12,I,6.0,2.0,74.0,FORWARD,,FORWARD,Senior,0,Caland Lyceum,"THE HAGUE, THE NETHERLANDS",,THE NETHERLANDS
160,107,California,21368.0,Jayda Curry,So.,Corona,Calif,Centennial High School,,"5'6""",Guard,30,https://www.calbears.com/sports/womens-basketball/roster/jayda-curry/21368,2022-23,CA,Pac-12,I,5.0,6.0,66.0,GUARD,,GUARD,Sophomore,0,Centennial High School,"CORONA, CALIF",CA,USA
161,107,California,21375.0,Ornela Muca,Jr.,Athens,Greece,American Community School of Athens,,"5'7""",Guard,31,https://www.calbears.com/sports/womens-basketball/roster/ornela-muca/21375,2022-23,CA,Pac-12,I,5.0,7.0,67.0,GUARD,,GUARD,Junior,0,American Community School of Athens,"ATHENS, GREECE",,GREECE
